ID,Counties,Absentee by Mail Votes,Advance Voting Votes,Election Day Votes,Provisional Votes,Total
Tattnall District IV,District IV,41,187,128,0,356
Tattnall District V,District V,2,31,14,0,47
Tattnall East Glennville,East Glennville,29,112,76,0,217
Tattnall Manassas,Manassas,3,29,25,0,57
Tattnall Shiloh,Shiloh,6,65,28,0,99
Taylor Precinct 1,Precinct 1,46,240,156,6,448
Taylor Precinct 5,Precinct 5,19,112,46,0,177
Taylor Precinct 6,Precinct 6,93,186,164,1,444
Telfair Helena,Helena,6,72,68,0,146
Telfair Jacksonville,Jacksonville,10,19,43,0,72
Telfair Lumber-City,Lumber-City,14,47,110,0,171
Telfair McRae,McRae,84,261,144,0,489
Telfair Milan,Milan,4,22,19,0,45
Telfair Scotland,Scotland,4,13,20,0,37
Terrell Dawson ,Dawson ,156,602,350,0,1108
Terrell Sasser,Sasser,18,130,87,0,235
Terrell Bronwood,Bronwood,25,112,88,0,225
Terrell Parrott,Parrott,18,28,49,0,95
Terrell Graves,Graves,22,48,37,0,107
Terrell Herod-Dover,Herod-Dover,11,27,32,0,70
Thomas Barwick,Barwick,5,22,39,0,66
Thomas Boston,Boston,36,208,131,1,376
Thomas Central,Central,52,407,139,0,598
Thomas Coolidge,Coolidge,12,43,50,0,105
Thomas Douglass,Douglass,47,516,291,0,854
Thomas Little Ochlocknee Baptist,Little Ochlocknee Baptist,5,83,37,0,125
Thomas Fire Station #2,Fire Station #2,30,131,42,0,203
Thomas Gatlin Creek,Gatlin Creek,25,179,78,0,282
Thomas Harper,Harper,67,458,219,0,744
Thomas Jerger,Jerger,40,255,83,0,378
Thomas Meigs,Meigs,6,45,116,0,167
Thomas Merrillville,Merrillville,9,75,24,0,108
Thomas Metcalfe,Metcalfe,5,19,23,0,47
Thomas New Covenant,New Covenant,17,188,55,0,260
Thomas Ochlocknee,Ochlocknee,3,51,41,0,95
Thomas Pavo,Pavo,1,22,14,0,37
Thomas Patten,Patten,10,32,23,0,65
Thomas Remington Esc,Remington Esc,26,299,120,1,446
Thomas Resource Center,Resource Center,67,398,166,0,631
Thomas Scott,Scott,41,383,127,0,551
Tift Tifton NE,Tifton NE,45,264,140,0,449
Tift Brighton,Brighton,23,140,49,0,212
Tift Brookfield ,Brookfield ,4,49,36,0,89
Tift Chula,Chula,6,60,29,0,95
Tift Docia,Docia,1,30,18,0,49
Tift Eldorado,Eldorado,4,23,30,0,57
Tift Omega,Omega,2,20,43,0,65
Tift TY TY,TY TY,4,61,72,0,137
Tift Tifton NW,Tifton NW,35,307,140,1,483
Tift Tifton South,Tifton South,62,331,182,1,576
Tift Mott-Litman Gym,Mott-Litman Gym,71,511,273,0,855
Tift Tifton Lodge ,Tifton Lodge ,45,301,133,0,479
Toombs 15361 Lyons,15361 Lyons,52,212,105,0,369
Toombs 39 Newbranch,39 Newbranch,22,32,18,0,72
Toombs 43 Cedar Crossing,43 Cedar Crossing,2,16,11,0,29
Toombs 513 VPD,513 VPD,99,485,254,0,838
Toombs 514 STIALC,514 STIALC,89,338,185,0,612
Towns Young Harris,Young Harris,51,266,53,1,371
Towns Hiawassee,Hiawassee,129,481,71,0,681
Treutlen Annex,Annex,9,73,20,0,102
Treutlen Soperton,Soperton,67,353,153,2,575
Troup Hollis Hand,Hollis Hand,48,254,133,0,435
Troup Administration Bldg,Administration Bldg,122,466,352,0,940
Troup Hammett Rd,Hammett Rd,90,616,502,2,1210
Troup Griggs Center,Griggs Center,102,386,337,3,828
Troup West Point,West Point,72,126,364,2,564
Troup Hogansville,Hogansville,57,244,345,0,646
Troup East Vernon,East Vernon,23,182,130,0,335
Troup Rosemont,Rosemont,37,264,127,0,428
Troup McClendon,McClendon,39,284,171,0,494
Troup Long Cane,Long Cane,41,241,163,0,445
Troup Gardner Newman,Gardner Newman,50,365,224,1,640
Troup Gray Hill,Gray Hill,13,118,131,0,262
Troup Highland,Highland,41,283,144,1,469
Troup Northside,Northside,43,319,204,0,566
Turner Ashburn,Ashburn,50,548,266,1,865
Turner Sycamore,Sycamore,4,105,58,1,168
Turner Rebecca,Rebecca,4,27,19,0,50
Twiggs Dry Branch,Dry Branch,10,57,58,0,125
Twiggs Golden Isles,Golden Isles,103,208,237,5,553
Twiggs Higgsville,Higgsville,5,55,47,0,107
Twiggs Jeffersonville-Ware,Jeffersonville-Ware,103,256,169,0,528
Twiggs Shady Grove-Tarvers,Shady Grove-Tarvers,55,95,79,0,229
Union Blairsville,Blairsville,42,190,36,0,268
Union Coosa,Coosa,29,109,37,0,175
Union Choestoe,Choestoe,25,100,32,0,157
Union Jones Creek,Jones Creek,34,135,45,0,214
Union Owltown,Owltown,20,133,33,0,186
Union Ivy Log,Ivy Log,26,125,41,0,192
Union Suches,Suches,9,32,22,0,63
Union Trackrock,Trackrock,29,78,30,0,137
Union Dooley,Dooley,17,123,59,0,199
Union Gumlog,Gumlog,29,135,35,0,199
Union Pat Colwell,Pat Colwell,27,204,49,0,280
Upson Yatesville,Yatesville,20,92,79,0,191
Upson Salem,Salem,19,98,106,0,223
Upson Redbone,Redbone,112,577,207,0,896
Upson Town,Town,208,1017,433,1,1659
Walker La Fayette,La Fayette,57,248,190,0,495
Walker Walnut Grove,Walnut Grove,9,53,36,0,98
Walker Rock Spring,Rock Spring,42,244,125,0,411
Walker Armuchee Valley,Armuchee Valley,10,36,56,0,102
Walker Mountain,Mountain,12,53,57,0,122
Walker Chattanooga Valley,Chattanooga Valley,90,275,259,0,624
Walker Kensington,Kensington,13,62,46,0,121
Walker Rossville,Rossville,65,287,235,0,587
Walker Chickamauga,Chickamauga,57,258,169,0,484
Walker Fairyland,Fairyland,13,109,100,0,222
Walker Fairview,Fairview,25,112,102,0,239
Walton Bold Springs,Bold Springs,37,344,168,0,549
Walton Whatley,Whatley,17,52,48,0,117
Walton Walker Park,Walker Park,41,199,118,0,358
Walton Gratis,Gratis,19,36,40,0,95
Walton Between,Between,43,367,152,2,564
Walton Walnut Grove,Walnut Grove,42,154,81,0,277
Walton Loganvile North,Loganvile North,40,498,237,0,775
Walton Social Circle,Social Circle,66,438,202,0,706
Walton South Monroe,South Monroe,49,310,174,0,533
Walton North Monroe,North Monroe,101,619,375,1,1096
Walton Loganville South,Loganville South,50,329,195,0,574
Walton West Walton,West Walton,41,307,206,0,554
Walton Broken Arrow,Broken Arrow,41,255,114,0,410
Walton Bay Creek,Bay Creek,33,232,99,0,364
Walton E Monroe,E Monroe,36,359,263,2,660
Walton W Monroe,W Monroe,17,148,69,0,234
Walton Tara,Tara,53,786,278,0,1117
Walton Mountain,Mountain,15,79,64,0,158
Walton Jersey,Jersey,10,56,52,0,118
Walton Blasingame,Blasingame,16,38,24,0,78
Walton Good Hope,Good Hope,24,134,78,0,236
Ware 100 - City Auditorium,100 - City Auditorium,198,994,270,0,1462
Ware 200A - Memorial Stadium,200A - Memorial Stadium,57,370,113,0,540
Ware 200B - City Auditorium,200B - City Auditorium,20,90,37,0,147
Ware 300 - Ware BoE Transportation,300 - Ware BoE Transportation,52,240,101,0,393
Ware 304 - Ware BoE Learning Center,304 - Ware BoE Learning Center,3,21,17,0,41
Ware 400 - Second Baptist Church,400 - Second Baptist Church,8,17,53,0,78
Ware 404 - Bickley UM Church,404 - Bickley UM Church,5,4,10,0,19
Ware 405 - Haywood Baptist Church,405 - Haywood Baptist Church,2,8,4,0,14
Ware 406 - Jamestown Baptist Church,406 - Jamestown Baptist Church,6,37,22,0,65
Ware 407 - Manor Commmunity Center,407 - Manor Commmunity Center,2,6,8,0,16
Ware 408 - Millwood Baptist Church,408 - Millwood Baptist Church,1,5,7,0,13
Ware 409 - Waresboro Church of God,409 - Waresboro Church of God,2,24,14,0,40
Warren Warrenton,Warrenton,141,555,384,1,1081
Washington Riddleville,Riddleville,15,49,56,0,120
Washington Warthen,Warthen,18,52,99,0,169
Washington Tennille,Tennille,73,376,311,0,760
Washington Oconee,Oconee,24,62,67,0,153
Washington Harrison,Harrison,23,91,89,0,203
Washington Davisboro,Davisboro,21,63,108,0,192
Washington Sandersville,Sandersville,316,1121,543,1,1981
Washington Deepstep,Deepstep,18,32,37,0,87
Wayne Odum,Odum,8,17,30,0,55
Wayne Madray Springs,Madray Springs,4,22,6,0,32
Wayne Oglethorpe,Oglethorpe,4,72,27,0,103
Wayne Screven,Screven,10,59,56,0,125
Wayne Empire,Empire,8,25,12,0,45
Wayne Red Hill,Red Hill,7,64,20,0,91
Wayne Altamaha,Altamaha,22,168,59,0,249
Wayne Gardi,Gardi,7,25,17,0,49
Wayne VFW,VFW,26,258,80,1,365
Wayne Pine Street,Pine Street,10,130,60,0,200
Wayne Unity,Unity,12,175,67,0,254
Wayne Rec Center,Rec Center,12,132,84,0,228
Webster Preston 1,Preston 1,71,196,157,1,425
Wheeler Alamo,Alamo,31,182,116,1,330
Wheeler Glenwood,Glenwood,12,84,75,0,171
White Blue Creek,Blue Creek,27,168,63,0,258
White Blue Ridge,Blue Ridge,4,44,24,0,72
White Robertstown-Helen,Robertstown-Helen,7,77,33,0,117
White Mossy Creek,Mossy Creek,11,92,59,0,162
White Mt Yonah,Mt Yonah,31,226,77,0,334
White Nacoochee,Nacoochee,42,139,72,0,253
White Shoal Creek,Shoal Creek,20,73,31,0,124
White Tesnatee,Tesnatee,10,60,28,0,98
White Town Creek,Town Creek,20,88,26,0,134
White White Creek,White Creek,8,45,13,0,66
Whitefield 1A,1A,35,180,178,0,393
Whitefield 2A,2A,23,203,165,0,391
Whitefield 3A,3A,18,173,142,0,333
Whitefield 4A,4A,24,223,143,1,391
Whitefield 5A,5A,20,151,212,0,383
Whitefield 6A,6A,18,95,183,0,296
Whitefield AN,AN,8,146,145,0,299
Whitefield CA,CA,7,45,74,0,126
Whitefield CO,CO,15,31,70,1,117
Whitefield DG,DG,28,159,198,0,385
Whitefield ES,ES,15,70,89,0,174
Whitefield FI,FI,6,98,108,1,213
Whitefield GL,GL,20,109,154,1,284
Whitefield LT,LT,5,25,31,0,61
Whitefield MC,MC,4,54,55,0,113
Whitefield NI,NI,19,57,77,0,153
Whitefield PG,PG,24,253,203,1,481
Whitefield TH,TH,42,146,138,1,327
Whitefield TI,TI,3,15,23,0,41
Whitefield TR,TR,7,27,43,0,77
Whitefield UT,UT,4,21,44,0,69
Whitefield VA,VA,45,239,235,1,520
Whitefield WS,WS,17,146,84,0,247
Wilcox Rochelle North #1,Rochelle North #1,11,65,75,0,151
Wilcox Abbeville North #2,Abbeville North #2,9,49,21,0,79
Wilcox Pineview #2,Pineview #2,12,46,82,0,140
Wilcox Pitts #3,Pitts #3,3,20,30,0,53
Wilcox Rochelle South #4,Rochelle South #4,4,35,26,0,65
Wilcox Abbeville South #5,Abbeville South #5,4,73,48,0,125
Wilkes Senior Citizen Center,Senior Citizen Center,62,273,159,0,494
Wilkes Young Famer's Bldg,Young Famer's Bldg,14,94,56,0,164
Wilkes Metasville Fire Sta,Metasville Fire Sta,21,46,21,0,88
Wilkes Edward B Pope Center,Edward B Pope Center,20,197,125,0,342
Wilkes Rayle City Hall,Rayle City Hall,11,36,60,0,107
Wilkes Courthouse,Courthouse,27,117,48,1,193
Wilkes Tignall Sch Lunch Rm,Tignall Sch Lunch Rm,27,76,92,0,195
Wilkenson Bloodworth,Bloodworth,1,12,5,0,18
Wilkenson Griffin,Griffin,5,6,13,0,24
Wilkenson High Hill,High Hill,0,9,14,0,23
Wilkenson Irwinton,Irwinton,45,180,85,0,310
Wilkenson Ivey,Ivey,2,27,23,0,52
Wilkenson Lord,Lord,19,76,102,0,197
Wilkenson Midway,Midway,57,212,163,0,432
Wilkenson Ramah,Ramah,62,227,248,1,538
Wilkenson Turkey Creek,Turkey Creek,5,22,52,0,79
Worth Sylvester ,Sylvester ,83,518,300,0,901
Worth Scooterville ,Scooterville ,5,11,5,0,21
Worth Minton,Minton,5,27,17,0,49
Worth Bridgeboro,Bridgeboro,4,42,33,1,80
Worth County Line,County Line,8,30,19,0,57
Worth Isabella ,Isabella ,3,34,17,0,54
Worth Sylvester East,Sylvester East,11,96,42,0,149
Worth Poulan ,Poulan ,7,40,28,0,75
Worth Sumner,Sumner,7,32,39,1,79
Worth Red Rock,Red Rock,7,68,46,0,121
Worth Doles,Doles,2,8,7,0,17
Worth Warwick,Warwick,25,18,70,0,113
