ID,Counties,Absentee by Mail Votes,Advance Voting Votes,Election Day Votes,Provisional Votes,Total
Appling 1B,1B,17,42,27,0,86
Appling 1C,1C,2,29,20,0,51
Appling 2,2,79,363,199,0,641
Appling 3A1,3A1,3,10,10,0,23
Appling 3C,3C,34,127,52,0,213
Appling 4B,4B,1,8,14,0,23
Appling 4D,4D,11,47,34,0,92
Appling 5A,5A,4,48,24,0,76
Appling 5B,5B,4,20,31,0,55
Atkinson Pearson County,Pearson County,11,65,25,0,101
Atkinson Axson,Axson,0,5,16,0,21
Atkinson Willacoochee,Willacoochee,2,100,85,0,187
Atkinson Pearson City,Pearson City,9,121,63,0,193
Bacon Douglas,Douglas,41,283,134,0,458
Baker Anna,Anna,25,80,36,0,141
Baker Elmodel,Elmodel,7,34,15,0,56
Baker Hoggards Mill,Hoggards Mill,20,83,47,1,151
Baker Milford,Milford,18,32,26,0,76
Baker Newton,Newton,17,43,39,3,102
Baldwin Scottboro,Scottboro,14,100,89,0,203
Baldwin North Baldwin,North Baldwin,59,473,169,0,701
Baldwin West Baldwin,West Baldwin,69,294,152,1,516
Baldwin East Hardwick,East Hardwick,34,198,144,0,376
Baldwin West Hardwick,West Hardwick,148,632,350,0,1130
Baldwin Coopers,Coopers,23,151,91,0,265
Baldwin South Milledgeville,South Milledgeville,63,272,114,0,449
Baldwin City Hall Annex,City Hall Annex,21,115,77,1,214
Baldwin Boddie,Boddie,51,199,128,0,378
Baldwin Courthouse,Courthouse,14,66,28,0,108
Baldwin West Thomas,West Thomas,102,344,143,0,589
Baldwin North Milledgeville,North Milledgeville,65,454,176,0,695
Baldwin Meriwether,Meriwether,61,474,182,0,717
Baldwin East Baldwin,East Baldwin,95,571,320,0,986
Banks Anderson,Anderson,9,52,27,0,88
Banks Baldwin,Baldwin,11,42,24,0,77
Banks Berlin,Berlin,0,26,11,0,37
Banks Bushville,Bushville,3,25,19,0,47
Banks Columbia,Columbia,2,9,3,0,14
Banks Davids,Davids,9,69,45,0,123
Banks Golden Hill,Golden Hill,8,32,18,0,58
Banks Grove River,Grove River,3,9,3,0,15
Banks Hollingsworth,Hollingsworth,7,26,13,0,46
Banks Homer,Homer,10,40,22,0,72
Banks Poplar Springs,Poplar Springs,9,60,34,0,103
Banks Washington,Washington,10,33,11,0,54
Banks Wilmonts,Wilmonts,3,23,12,0,38
Barrow 01,01,37,219,194,0,450
Barrow 02,02,82,450,279,0,811
Barrow 03,03,58,355,355,2,770
Barrow 04,04,36,230,147,0,413
Barrow 05,05,134,794,548,0,1476
Barrow 08,08,81,575,289,1,946
Barrow 13,13,161,1118,630,0,1909
Barrow 16,16,110,793,565,1,1469
Bartow Adairsville,Adairsville,62,485,242,1,790
Bartow Allatoona,Allatoona,42,316,186,0,544
Bartow Cartersville East,Cartersville East,116,636,345,0,1097
Bartow Cartersville West,Cartersville West,121,850,406,1,1378
Bartow Cassville,Cassville,59,371,167,2,599
Bartow Center,Center,55,242,157,0,454
Bartow Emerson,Emerson,49,153,134,0,336
Bartow Euharlee,Euharlee,50,318,285,0,653
Bartow Folsom,Folsom,12,28,51,1,92
Bartow Kingston,Kingston,21,95,134,0,250
Bartow Mission Road,Mission Road,50,341,161,0,552
Bartow Pine Log,Pine Log,13,51,69,0,133
Bartow Taylorsville,Taylorsville,12,70,76,0,158
Bartow White,White,18,90,132,0,240
Bartow Zena Drive,Zena Drive,95,575,295,0,965
Bartow Hamilton Crossing,Hamilton Crossing,99,510,272,0,881
Bartow Woodland,Woodland,21,136,70,0,227
Ben Hill East,East,149,1184,434,0,1767
Berrien West Berrien,West Berrien,8,24,24,0,56
Berrien Ray City ,Ray City ,10,56,81,0,147
Berrien Nashville,Nashville,60,275,138,1,474
Berrien Enigma,Enigma,9,21,32,0,62
Berrien Alapaha ,Alapaha ,19,65,86,0,170
Bibb East Macon 1,East Macon 1,87,312,221,1,621
Bibb East Macon 2,East Macon 2,206,911,454,7,1578
Bibb East Macon 3,East Macon 3,125,637,408,2,1172
Bibb East Macon 4,East Macon 4,132,444,388,0,964
Bibb East Macon 5,East Macon 5,130,525,359,0,1014
Bibb Godfrey 1,Godfrey 1,295,1230,590,7,2122
Bibb Godfrey 2,Godfrey 2,63,241,222,0,526
Bibb Godfrey 3,Godfrey 3,100,619,332,4,1055
Bibb Godfrey 4,Godfrey 4,83,271,209,0,563
Bibb Godfrey 5,Godfrey 5,158,844,674,1,1677
Bibb Hazzard 1,Hazzard 1,116,629,446,2,1193
Bibb Hazzard 2,Hazzard 2,72,554,539,4,1169
Bibb Hazzard 3,Hazzard 3,311,1500,706,7,2524
Bibb Hazzard 4,Hazzard 4,95,783,493,4,1375
Bibb Howard 1,Howard 1,106,427,246,1,780
Bibb Howard 2,Howard 2,101,428,272,5,806
Bibb Howard 3,Howard 3,159,908,601,3,1671
Bibb Howard 4,Howard 4,60,271,156,0,487
Bibb Howard 5,Howard 5,55,345,282,0,682
Bibb Howard 6,Howard 6,72,323,190,2,587
Bibb Howard 7,Howard 7,66,412,295,1,774
Bibb Rutland 1,Rutland 1,122,953,481,4,1560
Bibb Rutland 2,Rutland 2,61,413,277,1,752
Bibb Vineville 1,Vineville 1,132,578,402,1,1113
Bibb Vineville 2,Vineville 2,84,348,277,2,711
Bibb Vineville 3,Vineville 3,139,641,386,7,1173
Bibb Vineville 4,Vineville 4,197,740,563,5,1505
Bibb Vineville 5,Vineville 5,45,386,263,1,695
Bibb Vineville 6,Vineville 6,63,506,321,1,891
Bibb Warrior 1,Warrior 1,54,324,224,0,602
Bibb Warrior 2,Warrior 2,73,474,214,2,763
Bleckley 1,1,117,504,418,0,1039
Brantley Hoboken,Hoboken,5,60,47,0,112
Brantley Nahunta,Nahunta,8,104,70,0,182
Brantley Waynesville,Waynesville,15,83,85,0,183
Brooks Quitman ,Quitman ,137,579,269,4,989
Brooks Barwick,Barwick,8,23,27,0,58
Brooks Dixie,Dixie,51,150,85,0,286
Brooks Briggs,Briggs,10,108,106,0,224
Brooks Pavo,Pavo,8,12,55,0,75
Brooks Nankin,Nankin,3,38,20,0,61
Brooks Morven,Morven,45,146,113,2,306
Bryan Harn Community Center,Harn Community Center,23,283,117,0,423
Bryan Danielsiding,Danielsiding,38,201,95,0,334
Bryan Christ Baptist Church,Christ Baptist Church,41,194,130,0,365
Bryan Black Creek,Black Creek,13,101,78,0,192
Bryan First Baptist Church,First Baptist Church,65,536,217,0,818
Bryan RH Rec Complex,RH Rec Complex,45,441,172,1,659
Bryan John Stevens Wetland Ctr,John Stevens Wetland Ctr,28,359,88,1,476
Bryan New Life,New Life,39,550,184,0,773
Bryan New Beginnings,New Beginnings,64,348,107,0,519
Bryan Bryan County Admin Bldg,Bryan County Admin Bldg,54,578,213,0,845
Bulloch Lockhart,Lockhart,10,42,52,0,104
Bulloch Emit,Emit,69,322,207,0,598
Bulloch Statesboro,Statesboro,126,903,483,0,1512
Bulloch Portal,Portal,20,93,124,0,237
Bulloch Fair,Fair,111,794,324,2,1231
Bulloch Church,Church,155,893,455,2,1505
Bulloch Pittman Park,Pittman Park,50,466,406,1,923
Bulloch Leefield,Leefield,16,27,54,0,97
Bulloch Blitch,Blitch,42,226,105,0,373
Bulloch Hagin,Hagin,54,230,173,2,459
Bulloch Brooklet,Brooklet,39,251,186,0,476
Bulloch Stilson,Stilson,20,70,93,0,183
Bulloch Bay,Bay,15,52,79,1,147
Bulloch Nevils,Nevils,12,54,63,0,129
Bulloch Sinkhole,Sinkhole,7,18,20,1,46
Bulloch Register,Register,17,85,73,0,175
Burke Alexander,Alexander,15,44,33,1,93
Burke Four Points,Four Points,29,207,175,1,412
Burke Girard,Girard,27,49,107,0,183
Burke Gough,Gough,19,62,67,0,148
Burke Greenscut,Greenscut,20,82,114,0,216
Burke Keysville,Keysville,7,11,84,0,102
Burke Midville,Midville,18,23,115,0,156
Burke Munnerlyn,Munnerlyn,4,18,25,0,47
Burke Sardis,Sardis,16,43,118,0,177
Burke Scotts Crossroads,Scotts Crossroads,6,33,41,0,80
Burke Telfair,Telfair,37,123,92,0,252
Burke St Clair,St Clair,16,46,48,0,110
Burke Vidette,Vidette,7,24,50,1,82
Burke North Waynesboro,North Waynesboro,134,473,306,0,913
Burke South Waynesboro,South Waynesboro,81,420,245,2,748
Burke Blakeney,Blakeney,14,81,70,1,166
Butts Butts County Recreation Center,Butts County Recreation Center,96,775,239,0,1110
Butts Jenkinsburg City Hall,Jenkinsburg City Hall,40,356,91,0,487
Butts Rock Creek Missionary,Rock Creek Missionary,39,288,91,0,418
Butts Stark United Methodist Church,Stark United Methodist Church,14,155,36,0,205
Butts Towaliga Baptist Church,Towaliga Baptist Church,28,329,89,0,446
Calhoun Leary ,Leary ,25,97,108,1,231
Calhoun Morgan,Morgan,19,61,25,0,105
Calhoun Edison ,Edison ,17,71,117,0,205
Calhoun Edison-Arlington,Edison-Arlington,12,88,91,0,191
Calhoun Arlington,Arlington,27,67,137,0,231
Camden Tarboro,Tarboro,29,51,66,1,147
Camden Waverly,Waverly,55,115,116,0,286
Camden Woodbine,Woodbine,62,217,111,0,390
Camden Browntown,Browntown,7,24,17,0,48
Camden Harriets Bluff,Harriets Bluff,17,139,73,0,229
Camden West Kingsland,West Kingsland,27,208,95,0,330
Camden North Kingsland,North Kingsland,62,309,154,0,525
Camden Kingsland,Kingsland,23,182,132,0,337
Camden East Kingsland,East Kingsland,106,835,293,0,1234
Camden North St. Marys,North St. Marys,21,112,96,0,229
Camden St. Marys ,St. Marys ,55,316,190,0,561
Camden South St. Marys,South St. Marys,72,233,120,0,425
Camden Mush Bluff,Mush Bluff,34,260,141,0,435
Camden West St. Marys ,West St. Marys ,62,376,144,0,582
Candler JSCC,JSCC,82,603,265,0,950
Carroll Kansas,Kansas,8,23,31,0,62
Carroll Bowdon,Bowdon,21,151,185,1,358
Carroll Sandhill,Sandhill,46,374,196,1,617
Carroll Center Point,Center Point,4,93,69,0,166
Carroll Mt Zion,Mt Zion,21,112,106,0,239
Carroll Burwell,Burwell,15,62,75,0,152
Carroll Clem,Clem,34,299,165,0,498
Carroll Bowdon Junction,Bowdon Junction,5,99,65,0,169
Carroll Tyus,Tyus,13,75,53,2,143
Carroll Fairfield,Fairfield,59,369,252,0,680
Carroll Hulett,Hulett,22,121,116,0,259
Carroll Bethany,Bethany,41,485,225,1,752
Carroll V R County South,V R County South,29,190,91,0,310
Carroll V R County North,V R County North,59,479,314,0,852
Carroll Villa Rica City,Villa Rica City,117,969,550,0,1636
Carroll Temple County,Temple County,36,197,151,0,384
Carroll Temple City,Temple City,54,329,313,0,696
Carroll Whitesburg,Whitesburg,14,90,90,0,194
Carroll Roopville,Roopville,26,133,105,0,264
Carroll West Carrollton,West Carrollton,59,592,321,1,973
Carroll Lakeshore Rec Center,Lakeshore Rec Center,26,229,98,0,353
Carroll Bonner,Bonner,49,462,255,0,766
Carroll University of W GA,University of W GA,10,162,145,0,317
Carroll County Admin Bldg,County Admin Bldg,48,399,146,0,593
Carroll Tabernacle Church,Tabernacle Church,32,189,115,0,336
Carroll Burson Center,Burson Center,28,172,80,0,280
Carroll Old Camp Church,Old Camp Church,22,183,128,0,333
Carroll Oak Grove,Oak Grove,17,117,66,0,200
Catoosa Blackstock,Blackstock,10,83,55,0,148
Catoosa Boynton,Boynton,45,470,253,0,768
Catoosa Catoosa Keith,Catoosa Keith,25,140,102,1,268
Catoosa Chambers,Chambers,25,171,96,0,292
Catoosa Ft Oglethorpe,Ft Oglethorpe,33,283,176,0,492
Catoosa Graysville,Graysville,63,241,219,0,523
Catoosa Lakeview,Lakeview,27,184,125,0,336
Catoosa Poplar Springs,Poplar Springs,36,251,145,0,432
Catoosa Ringgold,Ringgold,89,679,248,0,1016
Catoosa Westside,Westside,55,451,183,0,689
Catoosa Woodstation,Woodstation,22,164,131,1,318
Charlton Folkston,Folkston,54,433,216,0,703
Charlton GA Bend,GA Bend,1,3,14,0,18
Charlton St. George ,St. George ,0,1,7,0,8
Charlton Homeland,Homeland,1,16,15,0,32
Charlton Racepond,Racepond,0,6,4,0,10
Charlton Winokur,Winokur,2,4,3,0,9
Chatham 1-01C First Presbyterian Church,1-01C First Presbyterian Church,138,690,610,0,1438
Chatham 1-05C JEA Building,1-05C JEA Building,83,447,384,1,915
Chatham 1-06C Central Church of Christ,1-06C Central Church of Christ,77,331,238,0,646
Chatham 1-08C Grace United Methodist Church,1-08C Grace United Methodist Church,48,248,184,0,480
Chatham 1-09C Immanuel Baptist Church,1-09C Immanuel Baptist Church,39,271,208,0,518
Chatham 1-10C St Thomas Episcopal Church,1-10C St Thomas Episcopal Church,13,89,139,0,241
Chatham 1-12C Isle of Hope Baptist,1-12C Isle of Hope Baptist,51,244,199,0,494
Chatham 1-13C The Sanctuary,1-13C The Sanctuary,47,160,148,0,355
Chatham 1-14C St. Luke United Methodist Church,1-14C St. Luke United Methodist Church,61,253,107,0,421
Chatham 1-16C Ferguson Ave Baptist,1-16C Ferguson Ave Baptist,55,248,213,0,516
Chatham 1-17C Islands Christian Church,1-17C Islands Christian Church,83,385,199,1,668
Chatham 2-02C River Pointe,2-02C River Pointe,45,279,227,0,551
Chatham 2-03C W W Law Center,2-03C W W Law Center,45,225,279,1,550
Chatham 2-04C Fellowship of Love Church,2-04C Fellowship of Love Church,126,436,446,0,1008
Chatham 2-05C Holy Spirit Lutheran Church,2-05C Holy Spirit Lutheran Church,102,539,567,1,1209
Chatham 2-06C Eli Whitney Complex - Savannah,2-06C Eli Whitney Complex - Savannah,8,90,110,0,208
Chatham 2-06C Eli Whitney Complex,2-06C Eli Whitney Complex,36,138,109,0,283
Chatham 2-07C Christ Community Church,2-07C Christ Community Church,89,471,470,2,1032
Chatham 2-09C Salvation Army,2-09C Salvation Army,154,679,525,0,1358
Chatham 2-11C Oasis of Hope,2-11C Oasis of Hope,63,281,256,0,600
Chatham 2-12C Williams Court Apts,2-12C Williams Court Apts,67,276,328,1,672
Chatham 3-02C Temple Mickve Israel,3-02C Temple Mickve Israel,78,390,177,1,646
Chatham 3-03C Savannah High School,3-03C Savannah High School,32,157,212,1,402
Chatham 3-04C First African Baptist Church,3-04C First African Baptist Church,54,241,323,0,618
Chatham 3-05C New Generations Cathedral,3-05C New Generations Cathedral,48,306,334,0,688
Chatham 3-08C Jenkins High School,3-08C Jenkins High School,37,236,180,0,453
Chatham 3-09C The Connexion Church,3-09C The Connexion Church,23,71,119,0,213
Chatham 3-10C Bible Baptist Church,3-10C Bible Baptist Church,103,511,466,0,1080
Chatham 3-11C Southside Baptist Church,3-11C Southside Baptist Church,44,242,290,1,577
Chatham 3-12C Thunderbolt Muni Complex,3-12C Thunderbolt Muni Complex,58,198,233,0,489
Chatham 3-13C New Cov 7 Day Adv Ch,3-13C New Cov 7 Day Adv Ch,62,323,265,1,651
Chatham 3-14C Oglethorpe Charter Academy,3-14C Oglethorpe Charter Academy,80,482,215,0,777
Chatham 3-14C Oglethorpe Charter Academy - Savannah,3-14C Oglethorpe Charter Academy - Savannah,16,108,60,2,186
Chatham 4-02C Islands High School Annex,4-02C Islands High School Annex,50,287,174,0,511
Chatham 4-04C Lighthouse Baptist Church,4-04C Lighthouse Baptist Church,61,277,182,0,520
Chatham 4-05C St Francis Episcopal Church,4-05C St Francis Episcopal Church,77,254,195,0,526
Chatham 4-06C First Baptist of the Island,4-06C First Baptist of the Island,57,230,162,0,449
Chatham 4-07C Wilmington Island UMC,4-07C Wilmington Island UMC,67,447,236,0,750
Chatham 4-08C Wilmington Island Pres Church,4-08C Wilmington Island Pres Church,67,333,191,0,591
Chatham 4-10C Burke Day Public Safety BLDG,4-10C Burke Day Public Safety BLDG,35,174,199,0,408
Chatham 4-11C Island Old School Cafe,4-11C Island Old School Cafe,29,163,277,0,469
Chatham 4-12C St Peters Episcopal,4-12C St Peters Episcopal,77,256,245,0,578
Chatham 4-13C Skidaway Community Church,4-13C Skidaway Community Church,98,361,271,0,730
Chatham 4-14C Skidaway Island Methodist Church,4-14C Skidaway Island Methodist Church,207,550,346,0,1103
Chatham 5-02C Senior Citizens Center,5-02C Senior Citizens Center,18,101,147,1,267
Chatham 5-03C Butler Presbyterian Church,5-03C Butler Presbyterian Church,58,131,223,0,412
Chatham 5-05C Liberty City Comm Ctr,5-05C Liberty City Comm Ctr,174,584,528,1,1287
Chatham 5-06C Seed Church,5-06C Seed Church,75,345,271,1,692
Chatham 5-06C Seed Church - Savannah,5-06C Seed Church - Savannah,4,29,20,0,53
Chatham 5-07C Elks Lodge,5-07C Elks Lodge,30,285,215,0,530
Chatham 5-08C Savannah Primitive BC,5-08C Savannah Primitive BC,53,281,288,2,624
Chatham 5-10C Jonesville Baptist Church,5-10C Jonesville Baptist Church,168,596,621,0,1385
Chatham 5-11C Largo-Tibet Elementary,5-11C Largo-Tibet Elementary,87,514,343,1,945
Chatham 6-01C White Bluff Presbyterian,6-01C White Bluff Presbyterian,48,294,222,1,565
Chatham 6-02C Windsor Forest Baptist - Savannah,6-02C Windsor Forest Baptist - Savannah,69,363,198,0,630
Chatham 6-02C Windsor Forest Baptist,6-02C Windsor Forest Baptist,4,16,6,0,26
Chatham 6-03C Crusader Comm Center,6-03C Crusader Comm Center,105,558,309,0,972
Chatham 6-05C Windsor Hall,6-05C Windsor Hall,51,319,266,0,636
Chatham 6-06C The Light Church,6-06C The Light Church,30,197,132,0,359
Chatham 6-08C Christ Memorial Baptist Church,6-08C Christ Memorial Baptist Church,51,397,236,0,684
Chatham 6-09C Trinity Lutheran Church,6-09C Trinity Lutheran Church,76,559,342,0,977
Chatham 6-10C Georgetown Elementary,6-10C Georgetown Elementary,145,705,374,0,1224
Chatham 6-10C Georgetown Elementary - Savannah,6-10C Georgetown Elementary - Savannah,4,28,17,1,50
Chatham 6-11C Coastal GA Botanical Gardens,6-11C Coastal GA Botanical Gardens,65,283,149,0,497
Chatham 6-11C Coastal GA Botanical Gardens - Savannah,6-11C Coastal GA Botanical Gardens - Savannah,99,667,321,0,1087
Chatham 7-01C First Baptist Church of Garden City,7-01C First Baptist Church of Garden City,30,160,152,0,342
Chatham 7-03C PB Edwards Gym,7-03C PB Edwards Gym,9,58,102,0,169
Chatham 7-04C Lake Shore Comm Ctr,7-04C Lake Shore Comm Ctr,55,494,544,2,1095
Chatham 7-05C Woodlawn Baptist Church,7-05C Woodlawn Baptist Church,31,141,141,1,314
Chatham 7-06C 1st Baptist Church of Pooler,7-06C 1st Baptist Church of Pooler,103,423,293,1,820
Chatham 7-07C Rothwell Baptist Church,7-07C Rothwell Baptist Church,96,432,218,0,746
Chatham 7-08C Bloomingdale Comm Ctr,7-08C Bloomingdale Comm Ctr,35,123,142,1,301
Chatham 7-08C Bloomingdale Comm Ctr - Savannah,7-08C Bloomingdale Comm Ctr - Savannah,10,27,16,0,53
"Chatham 7-09C Compassion Christian, Henderson","7-09C Compassion Christian, Henderson",89,369,293,2,753
"Chatham 7-09C Compassion Christian, Henderson - Savannah","7-09C Compassion Christian, Henderson - Savannah",0,0,0,0,0
Chatham 7-10C Progressive Rec Center,7-10C Progressive Rec Center,124,729,407,1,1261
Chatham 7-11C Savannah Fire Station 14,7-11C Savannah Fire Station 14,84,442,313,0,839
Chatham 7-12C West Chatham Baptist Church,7-12C West Chatham Baptist Church,101,681,325,3,1110
Chatham 7-13C Southside Fire Trng Ctr,7-13C Southside Fire Trng Ctr,129,452,168,0,749
Chatham 7-13C Southside Fire Trng Ctr - Garden City,7-13C Southside Fire Trng Ctr - Garden City,0,0,0,0,0
Chatham 7-14C Coastal Cathedral,7-14C Coastal Cathedral,267,1498,940,4,2709
Chatham 7-15C Rice Creek School,7-15C Rice Creek School,48,368,421,1,838
Chatham 7-16C Pooler Recreation Center Gymnasium,7-16C Pooler Recreation Center Gymnasium,144,711,319,0,1174
Chatham 8-01C R.M.G. Civil Rights Museum,8-01C R.M.G. Civil Rights Museum,38,241,146,0,425
Chatham 8-02C Hellenic Center,8-02C Hellenic Center,60,345,298,0,703
Chatham 8-03C Silk Hope Baptist Church,8-03C Silk Hope Baptist Church,7,57,71,1,136
Chatham 8-03C Silk Hope Baptist Church - Garden City,8-03C Silk Hope Baptist Church - Garden City,0,0,0,0,0
Chatham 8-05C W Broad St YMCA,8-05C W Broad St YMCA,32,178,220,0,430
Chatham 8-06C Tompkins Rec Center,8-06C Tompkins Rec Center,47,139,193,0,379
Chatham 8-07C Woodville-Tompkins TI,8-07C Woodville-Tompkins TI,18,79,127,0,224
Chatham 8-08C Resur of Our Lord Church,8-08C Resur of Our Lord Church,80,233,332,0,645
Chatham 8-09C Moses Jackson Center,8-09C Moses Jackson Center,72,199,268,0,539
Chatham 8-10C Carver Heights Comm Ctr,8-10C Carver Heights Comm Ctr,130,265,362,1,758
Chatham 8-11C Butler Elementary,8-11C Butler Elementary,98,312,338,1,749
Chatham 8-12C Beach High School,8-12C Beach High School,29,188,218,0,435
Chatham 8-13C Savannah Christian,8-13C Savannah Christian,19,56,46,0,121
